NewsURL
https://www.bdzv.de/
http://www.aachener-nachrichten.de
http://www.aachener-zeitung.de
"http://www.schwaebische.de/region_ort,Aalen_toid,1.html"
http://www.wiesbadener-tagblatt.de/lokales/untertaunus/index.htm
http://www.abendzeitung-muenchen.de
http://www.bo.de/lokales/achern-oberkirch
http://bnn.de
http://www.kreiszeitung.de/lokales/verden/achim-ort44553/
http://www.weser-kurier.de/region/achimer-kurier.html
http://www.wn.de/Muensterland/Kreis-Warendorf/Ahlen
http://www.augsburger-allgemeine.de/aichach/
http://www.aichacher-zeitung.de/vorort/
http://www.swp.de/muensingen
http://www.alfelder-zeitung.de
http://www.waz-online.de
http://www.allgaeuer-anzeigeblatt.de
http://www.allgaeuer-zeitung.de
http://www.idowa.de/region/straubing_bogen
http://www.azonline.de/Coesfeld
http://www.allgemeine-zeitung.de
http://www.az-online.de
https://www.come-on.de/
"http://www.alsfelder-allgemeine.de/Home/Nachrichten/Uebersicht/regid,2_puid,1_pageid,9.html"
http://www.pnp.de/region_und_lokal/landkreis_altoetting/altoetting/
http://www.nordbayern.de/region/gunzenhausen
http://www.mittelbayerische.de/region/amberg/
http://www.onetz.de/amberg/
http://www.nordkurier.de/anklam
http://www.derpatriot.de/Lokales/Anroechte
http://harlinger.de/
http://m.harlinger.de
http://www.svz.de/lokales/sternberg-bruel-warin/
http://www.aerztezeitung.de
http://www.bz-berlin.de
http://www.bkz-online.de
http://www.rheinpfalz.de/lokal/bad-duerkheim/
http://www.harzkurier.de
http://www.nw.de/lokal/kreis_minden_luebbecke/bad_oeynhausen/
http://www.westfalen-blatt.de/
http://www.rnz.de/nachrichten/sinsheim/eppingen.html
http://ndp.fnp.de/
http://www.bnn.de
http://www.badische-zeitung.de
http://www.badisches-tagblatt.de
http://www.shz.de/lokales/barmstedter-zeitung/
http://www.infranken.de/regional/kulmbach/
http://www.bayerische-staatszeitung.de
http://www.bayernkurier.de
http://www.berchtesgadener-anzeiger.de
http://www.bergedorfer-zeitung.de
http://www.rundschau-online.de/rhein-berg/
http://www.rp-online.de/nrw/staedte/remscheid/
http://www.morgenweb.de/region/bergstrasser-anzeiger
http://www.abendblatt-berlin.de
http://www.berliner-kurier.de
http://www.morgenpost.de
http://www.berliner-zeitung.de
http://www.noz.de/bersenbruecker-kreisblatt
http://www.bild.de
http://www.bleckederzeitung.de
http://www.szbz.de
http://www.bbv-net.de
http://www.boehme-zeitung.de
http://www.borkenerzeitung.de
http://www.boersen-zeitung.de/index.php
http://www.mainpost.de/regional/hassberge/
http://www.main-echo.de/regional/kreis-miltenberg/
http://www.braunschweiger-zeitung.de
http://www.brv-zeitung.de/startseite.html
http://www.boyens-medien.de/
http://www.buerstaedter-zeitung.de/index.htm
https://butzbacher-zeitung.de/db/index.php?language=deutsch&id=1&parent=1
http://www.staatsanzeiger.de
http://www.cellesche-zeitung.de
http://www.ovb-online.de/rosenheim/chiemgau/
http://chrismon.evangelisch.de
http://www.zeit.de/christ-und-welt
http://www.cn-online.de/
http://www.merkur.de/lokales/dachau/
http://www.echo-online.de
http://www.das-parlament.de
http://www.dewezet.de
http://n-land.de/verlag/der-bote
http://www.freitag.de
http://www.prignitzer.de
http://www.tagesspiegel.de
http://www.teckbote.de
http://www.deutsche-handwerks-zeitung.de
http://www.dvz.de
http://www.die-glocke.de
http://www.dieharke.de
http://www.nq-online.de
http://www.die-tagespost.de
http://www.welt.de
http://www.da-imnetz.de/lokales/dieburg/
http://www.mittelhessen.de/lokales/region-dillenburg.html
http://www.lvz.de/Region/Doebeln
http://www.sz-online.de/sachsen/doebeln
http://www.donaukurier.de
http://www.dorstenerzeitung.de
http://www.dnn-online.de
http://m.dnn.de/
http://www.dzonline.de
http://www.eberbacher-zeitung.de/
http://www.gea.de
http://www.kn-online.de/News/Aktuelle-Nachrichten-Rendsburg/
http://www.goettinger-tageblatt.de
http://www.ejz.de
http://www.emderzeitung.de
http://www.ev-online.de/
http://mobil.emsdettenervolkszeitung.de/
http://www.esslinger-zeitung.de
http://www.express.de
http://www.fehmarn24.de/
